Postal Code,Latitude,Longitude
4400,36.95,-2.5667
4400,36.95,-2.5667
4409,36.9667,-2.6
4409,36.9667,-2.6167
4410,36.9,-2.4333
4410,36.9333,-2.45
4420,36.9667,-2.5333
4420,36.9667,-2.5333
4420,36.9667,-2.5333
4420,36.9667,-2.5333
4430,36.9833,-2.65
4431,36.9833,-2.6333
4440,37,-2.6833
4450,36.9833,-2.7167
4450,37,-2.7333
4458,37.0167,-2.8
4458,37,-2.7833
4458,37,-2.7667
4459,37.0667,-2.7167
4459,37.0333,-2.7333
4460,36.9667,-2.8667
4470,36.9833,-2.85
4479,37.0125,-2.9417
4479,37.0167,-2.9667
4479,37.0333,-2.9833
4479,36.9833,-2.8667
4479,37.0167,-2.95
4480,36.9833,-2.95
4500,37.1667,-2.8333
4500,37.1667,-2.8333
4500,37.1667,-2.8333
4500,37.1667,-2.8333
4500,37.1667,-2.8333
4510,37.15,-2.7792
4510,37.15,-2.7792
4510,37.1333,-2.7833
4510,37.15,-2.7833
4510,37.1333,-2.7833
4510,37.1833,-2.7667
4520,37.1333,-2.8
4530,37.1417,-2.7
4530,37.1333,-2.7167
4530,37.15,-2.6833
4531,37.0333,-2.6167
4532,37.1833,-2.7333
4532,37.1,-2.7167
4532,37.1833,-2.7
4532,37.2167,-2.7333
4532,37.1833,-2.7333
4533,37.1167,-2.8
4533,37.1167,-2.8
4533,37.1167,-2.8
4540,37.1833,-2.6667
4540,37.1,-2.6333
4540,37.1,-2.6333
4549,37.1833,-2.6833
4549,37.15,-2.6167
4549,37.2,-2.6833
4549,37.18,-2.6933
4549,37.1167,-2.55
4549,37.25,-2.9333
4550,37.1167,-2.55
4550,37.1333,-2.4667
4550,37.05,-2.5333
4550,37.1,-2.5167
4550,37.1,-2.5167
4550,37.1,-2.5167
4558,37.0833,-2.5833
4558,37.1,-2.5833
4559,37.0967,-2.5433
4559,37.0967,-2.5433
4559,37.0967,-2.5433
4560,36.95,-2.4833
4560,36.9583,-2.4833
4560,36.9667,-2.4833
4560,36.9583,-2.4833
4560,36.9583,-2.4833
4567,36.9833,-2.5833
4568,37,-2.5833
4568,37,-2.5833
4569,36.9833,-2.6167
4569,36.9833,-2.6
4600,37.4,-2.1333
4600,37.3833,-1.95
4600,37.3917,-2.0417
4600,37.3917,-2.0417
4610,37.2833,-1.8667
4610,37.2958,-1.8792
4610,37.3,-1.8833
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.2958,-1.8792
4610,37.3,-1.8833
4610,37.2958,-1.8792
4610,37.3,-1.8833
4610,37.2958,-1.8792
4618,37.25,-1.7667
4618,37.2778,-1.8056
4618,37.2778,-1.8056
4618,37.2778,-1.8056
4618,37.2778,-1.8056
4618,37.2833,-1.7833
4618,37.25,-1.7833
4618,37.2833,-1.8167
4618,37.3,-1.8833
4618,37.2667,-1.8333
4618,37.2778,-1.8056
4618,37.2778,-1.8056
4618,37.2833,-1.7833
4618,37.2778,-1.8056
4618,37.3,-1.7667
4618,37.2833,-1.8333
4619,37.3143,-1.8071
4619,37.2833,-1.85
4619,37.2833,-1.85
4619,37.3167,-1.7667
4619,37.3,-1.7667
4619,37.3143,-1.8071
4619,37.3143,-1.8071
4619,37.3667,-1.7667
4619,37.3333,-1.7667
4619,37.3143,-1.8071
4619,37.3167,-1.8833
4620,37.25,-1.8667
4621,37.2433,-1.9133
4621,37.2433,-1.9133
4621,37.2433,-1.9133
4628,37.2333,-1.9167
4628,37.2333,-1.9167
4628,37.2333,-1.9167
4628,37.2333,-1.9167
4629,37.25,-1.9333
4629,37.25,-1.9333
4630,37.1833,-1.8167
4638,37.1111,-1.85
4638,37.1287,-1.8455
4638,37.1287,-1.8455
4638,37.1111,-1.85
4638,37.1111,-1.85
4638,37.0667,-1.85
4639,37.15,-1.8833
4639,37.15,-1.8833
4639,37.15,-1.8833
4640,37.4,-1.75
4640,37.4,-1.75
4640,37.4,-1.75
4640,37.4,-1.75
4647,37.35,-1.7833
4647,37.4167,-1.7667
4647,37.4,-1.7667
4647,37.4333,-1.8
4647,37.4028,-1.7667
4647,37.4028,-1.7667
4647,37.4333,-1.7333
4647,37.3833,-1.75
4648,37.4,-1.6667
4648,37.3722,-1.6778
4648,37.3722,-1.6778
4648,37.3833,-1.6833
4648,37.3722,-1.6778
4648,37.3333,-1.6833
4649,37.3949,-1.741
4649,37.3949,-1.741
4650,37.35,-2.0333
4650,37.35,-2.0333
4650,37.3542,-2.0208
4650,37.35,-2.0333
4650,37.3667,-1.9833
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4660,37.35,-2.0667
4661,37.35,-2.0167
4661,37.35,-2.0167
4661,37.35,-2.0167
4661,37.35,-2.0167
4662,37.35,-1.9667
4662,37.35,-2.0167
4662,37.3667,-1.9708
4662,37.3833,-1.95
4662,37.3833,-1.95
4690,37.5,-1.8667
4690,37.4667,-1.85
4690,37.45,-1.8889
4690,37.3833,-1.95
4691,37.5167,-1.9
4691,37.4667,-1.9208
4691,37.4167,-1.95
4691,37.4667,-1.9167
4691,37.4667,-1.9167
4691,37.4667,-1.9208
4691,37.4667,-1.9208
4692,37.4111,-2.0389
4692,37.4333,-2.0167
4692,37.4111,-2.0389
4692,37.4111,-2.0389
4692,37.4111,-2.0389
4692,37.35,-2.0667
4692,37.4111,-2.0389
4692,37.4111,-2.0389
4692,37.45,-2.0333
4693,37.5167,-1.9667
4693,37.4667,-1.9833
4693,37.4417,-1.9611
4693,37.4417,-1.9611
4693,37.5167,-1.9667
4693,37.4417,-1.9611
4693,37.3833,-1.95
4693,37.3833,-1.95
4693,37.3833,-1.95
4694,37.4167,-1.85
4694,37.4,-1.75
4700,36.8323,-2.838
4700,36.8323,-2.838
4710,36.8323,-2.838
4710,36.8323,-2.838
4710,36.8323,-2.838
4711,36.8323,-2.838
4712,36.8323,-2.838
4713,36.8323,-2.838
4715,36.8323,-2.838
4715,36.8323,-2.838
4715,36.8323,-2.838
4716,36.8323,-2.838
4716,36.8323,-2.838
4720,36.8,-2.5833
4720,36.8142,-2.5692
4720,36.8083,-2.575
4721,36.8333,-2.6333
4728,36.8667,-2.65
4729,36.8833,-2.6
4729,36.8833,-2.6
4730,36.8667,-2.65
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4738,36.8333,-2.6333
4740,36.7469,-2.6188
4740,36.7469,-2.6188
4741,36.9083,-2.5583
4742,36.8,-2.6
4743,36.9083,-2.5583
4745,37.3,-2.4333
4746,36.9083,-2.5583
4750,36.8167,-2.8667
4750,36.8333,-2.8667
4760,36.8833,-2.9667
4760,36.8833,-2.9333
4760,36.85,-2.95
4768,36.9167,-3.0167
4768,36.9167,-3.0167
4769,36.9,-3
4769,36.8583,-2.975
4769,36.9,-2.9333
4769,36.85,-2.95
4769,36.8167,-3.0167
4769,36.8583,-2.975
4769,36.8167,-2.9833
4769,36.8583,-2.975
4769,36.8667,-2.9667
4770,36.752,-3.016
4770,36.7333,-3.0167
4770,36.7333,-3.0167
4770,36.7333,-3.0167
4770,36.752,-3.016
4770,36.7333,-3.0167
4770,36.752,-3.016
4770,36.7333,-3.0167
4770,36.752,-3.016
4770,36.7333,-3.0167
4778,36.75,-3.075
4778,36.75,-3.0667
4778,36.75,-3.0833
4778,36.75,-3.075
4778,36.75,-3.075
4778,36.75,-3.075
4779,36.75,-2.9833
4779,36.75,-2.9833
4779,36.75,-2.9833
4779,36.75,-2.9833
4779,36.75,-2.9833
4779,36.75,-2.9833
4800,37.3833,-2.1333
4800,37.3833,-2.1333
4800,37.3833,-2.1333
4810,37.75,-2.85
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4810,37.4833,-2.35
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4810,37.4,-2.2167
4810,37.5292,-2.4292
4810,37.4833,-2.3
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4810,37.5292,-2.4292
4811,37.5056,-2.3139
4811,37.5333,-2.3333
4811,37.5333,-2.3333
4811,37.5056,-2.3139
4811,37.5056,-2.3139
4811,37.5167,-2.2333
4811,37.5056,-2.3139
4811,37.5056,-2.3139
4811,37.4833,-2.3
4811,37.5056,-2.3139
4811,37.5333,-2.3333
4811,37.5056,-2.3139
4811,37.4333,-2.35
4811,37.5056,-2.3139
4811,37.5056,-2.3139
4812,37.4969,-2.2906
4812,37.4969,-2.2906
4812,37.4969,-2.2906
4813,37.5167,-2.2
4813,37.3833,-2.1333
4813,37.49,-2.1833
4813,37.49,-2.1833
4813,37.4667,-2.15
4813,37.5333,-2.2
4813,37.49,-2.1833
4813,37.55,-2.2333
4813,37.49,-2.1833
4813,37.49,-2.1833
4814,37.4969,-2.2906
4814,37.4969,-2.2906
4814,37.4969,-2.2906
4815,37.35,-2.1333
4815,37.35,-2.1333
4815,37.35,-2.1333
4820,37.65,-2.0667
4820,37.65,-2.0667
4820,37.65,-2.0667
4820,37.65,-2.0667
4820,37.65,-2.0667
4820,37.65,-2.0667
4820,37.65,-2.0667
4825,37.5667,-2.2667
4825,37.55,-2.2167
4825,37.5833,-2.3667
4825,37.5667,-2.3167
4825,37.5833,-2.2667
4825,37.57,-2.2867
4825,37.57,-2.2867
4825,37.57,-2.2867
4826,37.606,-2.1333
4826,37.606,-2.1333
4826,37.606,-2.1333
4826,37.606,-2.1333
4827,37.6,-2.0333
4827,37.6167,-2.05
4827,37.6167,-2.05
4827,37.65,-2.0667
4827,37.5333,-2.0167
4828,37.606,-2.1333
4828,37.606,-2.1333
4828,37.606,-2.1333
4828,37.606,-2.1333
4828,37.606,-2.1333
4828,37.606,-2.1333
4828,37.606,-2.1333
4829,37.6667,-2.0167
4829,37.6583,-2.0417
4829,37.65,-2.0667
4829,37.6583,-2.0417
4829,37.6583,-2.0417
4829,37.6583,-2.0417
4829,37.6583,-2.0417
4830,37.7167,-2.1417
4830,37.7,-2.2333
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.6833,-2.0833
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.7167,-2.1417
4830,37.8,-2.1667
4830,37.6833,-2.0833
4838,37.7167,-2.1667
4838,37.7167,-2.1667
4839,37.8167,-2.25
4839,37.9,-2.1333
4839,37.8,-2.2833
4839,37.8567,-2.22
4839,37.9,-2.2167
4839,37.8667,-2.2167
4850,37.35,-2.1833
4850,37.35,-2.0667
4850,37.4,-1.7333
4850,37.3667,-2.2
4850,37.35,-2.1833
4850,37.35,-2.1833
4857,37.2833,-2.1833
4858,37.2667,-2.2167
4858,37.2833,-2.1667
4858,37.3,-2.15
4858,37.2833,-2.1667
4858,37.3,-2.1667
4858,37.2833,-2.1667
4858,37.2667,-2.1333
4858,37.2833,-2.1667
4858,37.2833,-2.1667
4858,37.2833,-2.1667
4858,37.2833,-2.1667
4858,37.2833,-2.1667
4859,37.275,-2.2417
4859,37.275,-2.2417
4859,37.275,-2.2417
4859,37.275,-2.2417
4859,37.275,-2.2417
4859,37.3,-2.2167
4859,37.25,-2.2667
4860,37.35,-2.3
4860,37.3667,-2.3167
4860,37.35,-2.3
4860,37.3556,-2.3056
4860,37.3556,-2.3056
4867,37.3333,-2.3
4867,37.2833,-2.35
4867,37.2667,-2.35
4867,37.3333,-2.3
4868,37.3,-2.3333
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4869,37.3667,-2.2667
4870,37.35,-2.3667
4877,37.3833,-2.3833
4878,37.3333,-2.3833
4878,37.3167,-2.4
4879,37.4,-2.3667
4879,37.4,-2.3667
4880,37.35,-2.4333
4880,37.35,-2.4333
4887,37.3667,-2.4667
4887,37.3833,-2.4833
4887,37.4,-2.4167
4887,37.3967,-2.47
4887,37.45,-2.5333
4887,37.3833,-2.45
4888,37.3333,-2.4333
4888,37.35,-2.4
4889,37.35,-2.45
4889,37.2667,-2.45
4890,37.3389,-2.5222
4890,37.35,-2.5167
4890,37.3389,-2.5222
4890,37.3389,-2.5222
4890,37.3389,-2.5222
4890,37.3389,-2.5222
4890,37.3167,-2.5333
4890,37.35,-2.5167
4897,37.35,-2.55
4897,37.15,-3.0667
4897,37.4146,-2.6792
4897,37.4146,-2.6792
4897,37.35,-2.5333
4897,37.3333,-2.55
4897,37.4146,-2.6792
4897,37.9167,-2.9167
4897,37.4146,-2.6792
4897,37.4146,-2.6792
4897,37.4146,-2.6792
4897,37.3333,-2.6
4897,37.4146,-2.6792
4897,37.55,-2.6167
4897,37.3333,-2.6
4898,37.3958,-2.6292
4898,37.3958,-2.6292
4898,37.3958,-2.6292
4899,37.4167,-2.55
4899,37.4167,-2.55
4899,37.4167,-2.55
4899,37.4167,-2.55
4899,37.4167,-2.55
4899,37.4167,-2.55
5001,40.655,-4.6977
5002,40.65,-4.7
5003,40.65,-4.7
5004,40.6571,-4.6964
5005,40.65,-4.7
5070,40.65,-4.7
5071,40.65,-4.7
5080,40.65,-4.7
5100,40.4167,-4.7
5110,40.4,-4.8125
5111,40.4833,-4.6833
5113,40.4167,-4.7833
5114,40.4,-4.8125
5115,40.3667,-4.8833
5115,40.3333,-4.9
5120,40.4667,-4.8167
5120,40.45,-4.8167
5120,40.45,-4.8167
5120,40.4667,-4.8333
5120,40.4583,-4.8208
5122,40.4167,-4.9
5122,40.4167,-4.8667
5122,40.4167,-4.8833
5123,40.4,-4.9667
5123,40.4,-4.9167
5130,40.5333,-4.9
5130,40.55,-4.9
5130,40.55,-4.9333
5130,40.5333,-4.9167
5131,40.5333,-4.9667
5131,40.5,-5
5131,40.5333,-4.9833
5132,40.3833,-5.0667
5132,40.3667,-5.05
5132,40.45,-5.05
5132,40.4,-5.0556
5132,40.4,-5.0556
5133,40.4333,-5.15
5134,40.4333,-4.9333
5134,40.45,-5.0833
5134,40.4167,-5.0667
5140,40.6667,-4.7917
5140,40.6833,-4.7833
5140,40.6667,-4.7917
5140,40.6667,-4.7917
5140,40.6667,-4.7917
5140,40.65,-4.8
5141,40.6867,-4.9233
5141,40.7,-4.95
5141,40.7,-4.9
5141,40.7,-4.8833
5141,40.6667,-4.9167
5141,40.6667,-4.9667
5143,40.65,-5
5143,40.6833,-5
5145,40.6833,-5.0417
5145,40.6833,-5.0417
5145,40.6833,-5.0417
5145,40.7,-5.0167
5145,40.6667,-5.0667
5146,40.8,-5.0833
5146,40.7667,-5.1
5146,40.8,-5.0333
5146,40.7833,-5.15
5146,40.65,-4.8
5146,40.7738,-5.0214
5146,40.8,-4.9833
5146,40.8167,-5
5147,40.7,-5.1
5147,40.7,-5.1056
5147,40.7167,-5.1
5147,40.7,-5.1056
5147,40.6833,-5.1167
5148,40.7167,-5.2
5148,40.7167,-5.2
5149,40.7,-4.9667
5149,40.7,-4.9667
5150,40.65,-5.2667
5150,40.6667,-5.2833
5151,40.6667,-5.35
5151,40.6333,-5.3333
5151,40.6556,-5.3333
5151,40.6667,-5.3167
5152,40.5878,-5.3556
5153,40.55,-5.35
5153,40.5467,-5.3467
5153,40.55,-5.3333
5153,40.5167,-5.35
5153,40.5333,-5.3167
5153,40.5833,-5.3833
5154,40.5167,-5.4167
5154,40.5833,-5.4333
5154,40.6,-5.3333
5154,40.56,-5.41
5154,40.56,-5.41
5154,40.5667,-5.4667
5154,40.5333,-5.4
5160,40.7167,-4.7667
5160,40.7,-4.7167
5162,40.8344,-4.7478
5163,40.8167,-4.7333
5163,40.7833,-4.7333
5163,40.7667,-4.6833
5163,40.7667,-4.7833
5164,40.8833,-4.7167
5164,40.8333,-4.8
5164,40.85,-4.7333
5164,40.8833,-4.75
5164,40.8333,-4.7667
5165,40.9,-4.8
5165,40.9167,-4.7333
5165,40.9333,-4.7833
5165,40.9333,-4.7167
5190,40.55,-4.7667
5190,40.55,-4.7833
5190,40.55,-4.775
5191,40.5833,-4.8333
5191,40.55,-4.8167
5192,40.65,-4.7667
5192,40.6333,-4.8167
5192,40.6333,-4.7833
5193,40.7667,-4.4833
5193,40.75,-4.4667
5193,40.7444,-4.4889
5193,40.7167,-4.5167
5194,40.6833,-4.6333
5194,40.7,-4.5667
5194,40.7,-4.6167
5194,40.7,-4.5833
5195,40.6667,-4.5167
5195,40.6667,-4.5833
5196,40.6333,-4.6167
5196,40.6167,-4.5333
5197,40.5833,-4.7833
5197,40.5833,-4.7333
5197,40.6,-4.75
5198,40.5333,-4.85
5198,40.55,-4.85
5198,40.5333,-4.85
5198,40.55,-4.85
5200,41.0667,-4.7167
5210,41.0667,-5.0833
5211,41,-4.95
5211,40.9667,-5.0167
5211,40.9722,-4.9722
5211,40.95,-4.95
5212,41.05,-4.8167
5212,41,-4.9
5212,41.0333,-4.85
5212,40.9833,-4.9
5212,41.0167,-4.9
5213,41,-4.85
5215,41.0833,-4.8
5215,41.0833,-4.75
5215,41.1167,-4.7833
5215,41.0833,-4.8333
5216,41,-4.7333
5216,41,-4.8
5216,41,-4.7833
5216,41.0167,-4.7667
5216,40.9667,-4.7667
5217,40.9333,-4.8667
5217,40.9667,-4.8
5217,40.9333,-4.9
5217,40.9333,-4.8333
5217,40.9667,-4.8333
5220,41.05,-5.0167
5220,41.0833,-5
5229,41.0833,-4.9167
5229,41.0833,-4.9
5229,41.05,-4.9667
5229,41.0667,-4.9333
5230,40.6,-4.3333
5239,40.625,-4.2417
5239,40.6333,-4.2333
5239,40.625,-4.2417
5239,40.6167,-4.25
5240,40.5833,-4.4
5250,40.5,-4.4167
5260,40.45,-4.4667
5267,40.55,-4.5333
5268,40.55,-4.5833
5268,40.55,-4.5833
5269,40.5167,-4.5278
5270,40.4167,-4.5
5278,40.4167,-4.5
5278,40.4167,-4.5
5278,40.4167,-4.5
5278,40.4167,-4.5
5278,40.4167,-4.5
5279,40.4167,-4.5
5279,40.4167,-4.5
5280,40.75,-4.6667
5289,40.7467,-4.5933
5289,40.75,-4.5833
5289,40.7467,-4.5933
5289,40.7667,-4.5833
5289,40.7333,-4.5833
5289,40.75,-4.6167
5289,40.7333,-4.6
5290,40.8833,-4.6333
5290,40.8833,-4.5833
5290,40.8833,-4.6083
5291,40.8167,-4.5
5291,40.8167,-4.5
5291,40.8167,-4.5
5292,40.8333,-4.6333
5292,40.8,-4.6333
5292,40.8333,-4.6167
5292,40.9167,-4.6333
5292,40.8,-4.6667
5294,40.6,-4.4833
5296,40.9333,-4.6
5296,41,-4.65
5296,41,-4.65
5296,40.9833,-4.6333
5298,41.0167,-5.0333
5298,41.0167,-5.0667
5298,41.0167,-5
5299,41.1167,-4.9833
5299,41.1,-4.95
5300,40.8667,-4.9667
5309,40.9,-4.9833
5309,40.8833,-4.9333
5309,40.8833,-4.9667
5309,40.85,-4.9167
5309,40.8167,-4.9167
5309,40.8667,-4.9433
5310,40.9333,-4.9667
5320,40.75,-4.75
5350,40.8,-4.85
5350,40.7667,-4.8667
5357,40.7722,-4.9037
5357,40.8,-4.9333
5357,40.75,-4.95
5357,40.75,-4.8333
5357,40.7667,-4.9
5357,40.7833,-4.9
5357,40.75,-4.8667
5357,40.7667,-4.9667
5357,40.8,-4.95
5357,40.7722,-4.9037
5357,40.7833,-4.8333
5358,40.8333,-4.8833
5358,40.8667,-4.8667
5358,40.8333,-4.8333
5358,40.85,-4.8833
5358,40.8667,-4.8333
5370,40.9333,-5.0833
5370,40.85,-5.0667
5370,40.9667,-5.0833
5380,40.8833,-5.1
5380,40.8333,-5.1167
5380,40.9167,-5.0333
5380,40.9333,-5.0167
5380,40.8833,-5.1167
5400,40.2,-5.0833
5400,40.2167,-5.05
5410,40.2667,-5.0167
5412,40.2667,-4.9833
5413,40.2833,-4.9833
5413,40.25,-5
5414,40.3,-5
5415,40.25,-5.1
5416,40.2667,-5.0833
5417,40.2167,-5.1333
5418,40.1833,-5.0333
5418,40.15,-4.9833
5419,40.2433,-5.0317
5420,40.2833,-4.5833
5420,40.2833,-4.5833
5427,40.2333,-4.6167
5427,40.2333,-4.6
5428,40.3167,-4.5667
5429,40.3167,-4.4833
5429,40.3167,-4.4833
5430,40.3,-4.6333
5440,40.3167,-4.7
5450,40.2833,-4.7667
5460,40.2833,-4.85
5461,40.3,-4.8333
5470,40.25,-4.9
5480,40.15,-5.2333
5489,40.1667,-5.3333
5490,40.2,-4.9333
5491,40.1833,-4.9833
5492,40.1667,-5.1667
5500,40.4667,-5.3167
5510,40.5167,-5.4
5514,40.4833,-5.2667
5514,40.5,-5.2833
5514,40.5667,-5.25
5514,40.4833,-5.2833
5514,40.5333,-5.2667
5514,40.4667,-5.2667
5514,40.5667,-5.2333
5515,40.4833,-5.3
5515,40.4667,-5.35
5515,40.45,-5.3667
5515,40.45,-5.3167
5516,40.4667,-5.4
5516,40.4833,-5.3833
5516,40.45,-5.5167
5516,40.4833,-5.3833
5516,40.45,-5.4167
5516,40.4667,-5.4333
5516,40.4667,-5.4
5516,40.4667,-5.419
5516,40.4667,-5.419
5520,40.6167,-4.8333
5520,40.6333,-4.9667
5520,40.6,-4.8
5520,40.6167,-4.8333
5520,40.6333,-4.95
5520,40.6167,-4.9667
5520,40.6167,-4.8667
5530,40.5917,-4.9
5530,40.6,-4.9
5530,40.5833,-4.9
5540,40.6,-4.9667
5540,40.5833,-4.9667
5540,40.5667,-4.9833
5540,40.5833,-5
5540,40.6167,-4.9833
5560,40.5667,-5.0667
5560,40.6,-5.1167
5560,40.55,-5.0667
5560,40.55,-5.1
5560,40.5333,-5.0333
5560,40.5667,-5.0833
5560,40.5611,-5.0778
5571,40.51,-5.1933
5571,40.4833,-5.1833
5571,40.5333,-5.2
5571,40.55,-5.2
5571,40.4833,-5.1667
5571,40.5,-5.2167
5580,40.3833,-5.3833
5580,40.3833,-5.45
5580,40.3833,-5.4167
5580,40.3667,-5.4333
5580,40.3833,-5.45
5580,40.4,-5.4333
5580,40.3833,-5.4333
5591,40.5833,-5.1667
5592,40.4333,-5.35
5592,40.4333,-5.3667
5592,40.4167,-5.35
5592,40.4296,-5.3519
5592,40.4333,-5.3667
5592,40.4333,-5.3333
5592,40.4333,-5.35
5592,40.4333,-5.3333
5592,40.4333,-5.35
5592,40.4296,-5.3519
5592,40.4167,-5.3667
5593,40.4167,-5.3667
5593,40.4111,-5.3889
5593,40.4,-5.4
5593,40.4167,-5.4
5593,40.4111,-5.3889
5593,40.4111,-5.3889
5593,40.4111,-5.3889
5600,40.35,-5.5167
5610,40.4,-5.6333
5619,40.4333,-5.6167
5619,40.4167,-5.6389
5619,40.4,-5.65
5619,40.4167,-5.65
5620,40.35,-5.55
5620,40.35,-5.5667
5620,40.35,-5.55
5620,40.3333,-5.5167
5621,40.3167,-5.5833
5621,40.2833,-5.6167
5621,40.3056,-5.6111
5621,40.3167,-5.6333
5621,40.3056,-5.6111
5621,40.3056,-5.6111
5630,40.35,-5.4
5630,40.3444,-5.3944
5630,40.3667,-5.3667
5630,40.3444,-5.3944
5630,40.3333,-5.3833
5630,40.3167,-5.4167
5630,40.3444,-5.3944
5630,40.35,-5.4333
5630,40.35,-5.3667
5631,40.3667,-5.2667
5631,40.3333,-5.35
5631,40.3667,-5.3
5631,40.35,-5.3167
5631,40.35,-5.3
5631,40.4,-5.25
5633,40.3667,-5.25
5633,40.3667,-5.25
5634,40.3667,-5.2
5634,40.35,-5.1667
5635,40.3667,-5.15
5635,40.3667,-5.15
5690,40.3333,-5.5
5690,40.3167,-5.4333
5690,40.3167,-5.4667
5690,40.3167,-5.4833
5690,40.3333,-5.4667
5691,40.35,-5.5833
5691,40.3467,-5.5867
5691,40.35,-5.5833
5691,40.35,-5.5833
5691,40.3333,-5.6
5691,40.35,-5.5833
5692,40.3833,-5.55
5692,40.3833,-5.5167
5692,40.4167,-5.5
5692,40.4,-5.5333
5693,40.3095,-5.581
5693,40.3,-5.5667
5693,40.3167,-5.5667
5693,40.3,-5.6
5693,40.3,-5.5833
5693,40.3167,-5.5833
5693,40.3167,-5.5833
5693,40.3167,-5.5833
5694,40.4167,-5.55
5694,40.4,-5.6
5695,40.4333,-5.4667
5696,40.3667,-5.4833
5696,40.4167,-5.4833
5696,40.4333,-5.4167
5696,40.4167,-5.4833
5696,40.3833,-5.5167
5696,40.4,-5.5
5697,40.3167,-5.5333
5697,40.25,-5.5167
5697,40.3167,-5.5333
5697,40.3,-5.5
5697,40.3167,-5.5
5697,40.3333,-5.5333
5697,40.3024,-5.5167
5697,40.2833,-5.5
6001,38.8766,-6.9684
6002,38.8808,-6.9402
6003,38.8833,-6.9667
6004,38.8833,-6.9667
6005,38.8833,-6.9667
6006,38.8826,-6.9818
6007,38.8833,-6.9667
6008,38.8833,-6.9667
6009,38.8833,-6.9667
6010,38.8826,-6.8816
6011,38.8799,-6.9695
6012,38.8833,-6.9667
6050,38.8833,-6.9667
6070,38.8833,-6.9667
6071,38.8833,-6.9667
6080,38.8833,-6.9667
6100,38.6833,-7.1
6105,38.5167,-7.2833
6106,38.6333,-7.15
6107,38.7167,-7.2167
6108,38.6333,-7.0833
6108,38.6333,-7.0833
6109,38.6367,-7.1667
6109,38.6367,-7.1667
6110,38.3833,-7.1667
6120,38.2667,-6.9167
6129,38.3333,-6.95
6130,38.6667,-6.9833
6131,38.5167,-7.0667
6132,38.45,-6.9667
6133,38.5333,-7.0167
6134,38.2333,-7.1167
6140,38.8833,-6.7667
6150,38.6353,-6.8706
6160,38.5167,-6.85
6170,38.7167,-6.8167
6170,38.7167,-6.8167
6171,38.6167,-6.8167
6172,38.6167,-6.8
6173,38.5833,-6.75
6174,38.5167,-6.7833
6175,38.4833,-6.6833
6176,38.5167,-6.6167
6176,38.55,-6.65
6177,38.3833,-6.8
6178,38.3667,-6.7833
6180,38.9333,-6.7
6181,38.9333,-6.7
6182,38.9333,-6.7
6183,38.9333,-6.7
6184,38.9333,-6.7
6185,38.9333,-6.7
6186,38.9333,-6.7
6187,38.9333,-6.7
6190,39.1167,-6.6833
6191,39.1833,-6.6333
6192,39.1333,-6.85
6193,39.05,-6.9
6193,39.05,-6.9
6194,38.9187,-6.7208
6195,38.9187,-6.7208
6195,38.9187,-6.7208
6196,38.7167,-6.6667
6196,38.7333,-6.6417
6196,38.75,-6.6167
6196,38.7333,-6.6417
6197,38.6833,-6.7
6197,38.7167,-6.7167
6200,38.6833,-6.4
6207,38.65,-6.4833
6208,38.6167,-6.5
6209,38.7167,-6.5333
6210,38.7833,-6.3667
6220,38.5667,-6.3333
6225,38.55,-6.2333
6226,38.4833,-6.1833
6227,38.45,-6.05
6228,38.55,-6.0667
6229,38.5667,-6.2
6230,38.45,-6.3833
6240,38.25,-6.3
6249,38.3,-6.3167
6250,38.3,-6.2
6260,38.0833,-6.2667
6270,38.1167,-6.5167
6280,38.0667,-6.5333
6290,38.35,-6.1667
6291,38.15,-6.2
6292,38.1,-6.3333
6293,38.0833,-6.4167
6300,38.4167,-6.4167
6310,38.4,-6.4
6320,38.3333,-6.4
6329,38.3333,-6.4667
